Hospede_ID;Hospede_Nome;CPF;Sexo;Data_Nascimento;Cidade_Origem;UF_Origem;Email;Telefone;Nivel_Fidelidade
HSP-716640;Isac Ciaramicoli;686.514.660-30;M;26.07.86;Campinas;SP;isac.ciaramicoli@icloud.com;61983214881;Bronze
HSP-381372;Denise  Figueiredo;655.295.787-48;F;1977-06-23;Niterói;RJ;denise.figueiredo@gmail.com;(19) 98224-4907;Bronze
HSP-706500;Rafael Sardinha;498.008.475-37;M;1965-12-17;Uberlândia;MG;rafael_sardinha@icloud.com;16970105753;Bronze
HSP-197076;Jordan Zerbini Bertozzi;669.498.359-06;M;20/05/2001;Recife;PE;jordanbertozzi@uol.com.br;(51) 97597-9453;Bronze
HSP-857449;Adalcina Antipa;370.244.698-20;F;08-11-1966;Uberlândia;MG;ADALCINA_ANTIPA70@UOL.COM.BR;(11) 98465-2004;Bronze
HSP-598182;Amba Antelmo;588.998.724-06;F;31/07/1965;Curitiba;PR;amba_antelmo@yahoo.com.br;(41) 96336-3331;Bronze
HSP-325056;Janete Campos Antipode;220.215.128-19;F;16/05/1966;Rio de Janeiro;RJ;janete_antipode50@uol.com.br;(51) 96131-6319;Bronze
HSP-940594;Elsa Jahn Miyazaki;519.003.226-41;F;09-09-1992;Porto Alegre;RS;elsa.miyazaki@outlook.com;(16) 98086-5701;prata
HSP-492789;Lênio Okamoto Bussolini;233.854.376-95;M;26-09-1979;Goiânia;GO;lenio_bussolini96@outlook.com;(62) 97404-9815;Bronze
HSP-665129;Francisco Lisowski Casanova;125.588.983-70;M;22-11-1976;Uberlândia;MG;franciscocasanova@icloud.com;(41) 96085-8818;Bronze
HSP-464046;Artur Luz;244.547.597-07;M;1977-12-01;Uberlândia;MG;artur.luz15@outlook.com;19992789624;Bronze
HSP-232688;Adenir Petraglia;946.845.831-80;F;20/10/1995;São Paulo;SP;adenir.petraglia@gmail.com;(41) 99509-6672;Bronze
HSP-664016;Elona Hayakawa Moura;926.421.023-78;F;05.06.90;Brasília;DF;elonamoura@hotmail.com;(62) 99909-9967;Prata
HSP-390685;Helvio Mayer;901.964.335-50;M;26/04/1950;Brasília;DF;helvio_mayer75@outlook.com;11967052198;Bronze
HSP-908193; Gláuber Shimizu Ferreira;220.893.956-56;M;20/07/2003;Ribeirão Preto;SP;glauber.ferreira@uol.com.br;11971937957;Bronze
HSP-281888;Amélita Gouveia Lopes;911.739.066-49;F;1999-03-30;Niterói;RJ;amelita_lopes52@uol.com.br;62985789235;Bronze
HSP-914290;Darlliane Lutterbeck Pinto;450.632.705-57;F;21/10/1965;Rio de Janeiro;RJ;darlliane.pinto@outlook.com;(21) 98707-8003;Bronze
HSP-533667;Miliane Dreher Maier;691.428.400-82;F;1973-04-11;Curitiba;PR;MILIANE.MAIER@GMAIL.COM;(21) 96867-8267;Bronze
HSP-045191;Simone Alcantara Carli;833.762.233-43;F;02/10/1998;Salvador;BA;simone_carli15@outlook.com;(51) 96485-8712;Bronze
HSP-060030;Amiga Kinoshita Ameixial;186.247.939-98;F;18/04/1968;Brasília;DF;amiga.ameixial@hotmail.com;(51) 98081-2396;Prata
HSP-698036;Haline Kiefer;580.087.575-82;F;1949-11-25;Recife;PE;haline_kiefer89@hotmail.com;21980844659;Bronze
HSP-225606;Rivaldo Guimarães Arduin;813.854.184-94;M;16/04/1959;Londrina;PR;rivaldo.arduin@hotmail.com;(19) 99030-5584;Bronze
HSP-284003;Damineide Brito;605.497.127-12;F;31/03/1967;Salvador;BA;damineidebrito81@gmail.com;(62) 96638-7358;Prata
HSP-660635;Faustino Dreher Lemke;960.956.611-10;M;15/11/1953;Niterói  ;RJ;faustinolemke@hotmail.com;(62) 98364-3124;Bronze
HSP-252539;Carlos Drees Adão;631.492.896-61;M;20-03-1980;Brasília;DF;carlosadao88@yahoo.com.br;(21) 98700-8780;Bronze
HSP-967996;Paola Amerino Manske;220.699.255-87;F;18-01-1985;Belo Horizonte;MG;paolamanske@gmail.com;(11) 96811-6729;Bronze
HSP-220805;Luizinho Heck Krause;348.831.927-09;M;22/06/1985;Ribeirão Preto;SP;luizinhokrause@yahoo.com.br;(16) 98072-4435;Bronze
HSP-190534;Diana Antonelli Aragão;771.103.402-44;F;26/08/1990;Ribeirão Preto  ;SP;diana.aragao@yahoo.com.br;41977882082;Bronze
HSP-602500;Assucena Kato Calori;013.302.148-38;F;03/01/1965;Campinas;SP;assucenacalori2@gmail.com;(21) 98976-5050;Bronze
HSP-544126;Feliciano Ardon Arconet;645.618.468-16;M;05/07/2000;Goiânia;GO;felicianoarconet@outlook.com;(62) 99048-4212;Bronze
HSP-896524;Reuben Archimedes Metz;192.908.338-66;M;14/10/1963;Curitiba;PR;reuben.metz@yahoo.com.br;(61) 97728-2987;Ouro
HSP-146538;Jeanine Antolini Hesse;927.708.665-32;F;09/03/2001;Goiânia;GO;jeanine_hesse@outlook.com;(62) 99003-7950;Prata
HSP-944268;Liarys Merten Arduchat;800.750.682-90;F;22/08/1953;Porto Alegre;RS;liarys.arduchat@hotmail.com;(16) 96962-4669;Prata
HSP-454302;Alencar Cavalheiro Espírito Santo;854.605.217-42;M;30/09/1991;Campinas;SP;alencar.santo32@hotmail.com;11986146443;Ouro
HSP-589979;wilza antunes trindade;955.769.308-86;F;1951-02-11;Uberlândia;MG;wilzatrindade@yahoo.com.br;11977962121;Bronze
HSP-072365;Watila Alessi;747.084.867-31;M;07/04/1949;Ribeirão Preto;SP;watila.alessi57@hotmail.com;51984979657;Bronze
HSP-377061;Larissara Boni Bussolini;267.240.896-38;F;09-08-1969;Belo Horizonte;MG;larissara.bussolini@yahoo.com.br;(11) 96341-5040;Bronze
HSP-080440;Eugênio Klement Lorenz;599.920.718-50;M;16/12/2001;salvador;BA;eugeniolorenz@icloud.com;(11) 96613-3825;Bronze
HSP-331319;Ademir Amilde;173.417.414-57;M;22/05/1949;Recife;PE;ademir_amilde@outlook.com;(61) 97228-6368;Prata
HSP-549363;Otacílio Bacci;663.036.338-89;M;02/11/1974;Porto Alegre;RS;otacilio_bacci@uol.com.br;(19) 97363-1312;Ouro
HSP-836054;Heinz Calvani Baldini;364.706.696-62;M;02.06.91;Porto Alegre;RS;heinzbaldini@yahoo.com.br;(16) 98077-2623;Bronze
HSP-192925;Armando Danner;535.090.435-37;M;23.10.76;Uberlândia;MG;armandodanner@uol.com.br;(51) 96160-7203;Bronze
HSP-640914;Anacleto Aragão;004.991.264-08;M;29/05/1984;Londrina;PR;ANACLETO.ARAGAO@OUTLOOK.COM;16989131423;Bronze
HSP-069826;Mórion Ardeal;236.259.328-22;M;31/12/1974;São Paulo;SP;morion_ardeal@icloud.com;(21) 96455-3766;Prata
HSP-001255;Kendall Figueira Nonato;924.516.791-74;F;01/07/1988;Goiânia;GO;kendall_nonato@gmail.com;(81) 97788-1128;Bronze
HSP-691293;Mabel Campelo;133.531.535-78;F;22/11/1994;Salvador;BA;mabel_campelo97@uol.com.br;16989473249;Bronze
HSP-796517;Lucia Arcola Nascimento;716.828.982-96;F;18.01.83;Uberlândia;MG;lucia.nascimento@hotmail.com;(51) 97169-7326;Bronze
HSP-424666;Edson Anghetti Heller;732.232.242-89;M;14/11/1953;Rio de Janeiro;RJ;edson_heller72@icloud.com;(41) 97608-9395;Bronze
HSP-997954;Lauro Bui Elias;904.474.176-49;M;17/10/1976;Curitiba;PR;lauro_elias35@gmail.com;(11) 97409-8507;Bronze
HSP-131212;Tamires Cruz Huber;483.451.995-34;F;24-08-1978;Londrina;PR;TAMIRES_HUBER@UOL.COM.BR;81978418910;Bronze
HSP-760417;Amara Muniz Amércio;016.220.437-07;F;30/08/1996;Uberlândia;MG;amara_amercio@outlook.com;(81) 99546-5673;Bronze  
HSP-439866;Mirtes Alheiro Bucci;056.820.808-07;F;28/11/1995;Recife;PE;mirtes.bucci61@icloud.com;(62) 99496-1070;Ouro
HSP-360757;Mário Antolini;354.791.302-00;M;26.11.95;Niterói;RJ;mario_antolini@uol.com.br;(31) 98406-1184;Bronze
HSP-159134;Dionísio Andrade;988.359.432-13;M;14/06/1992;São  Paulo;SP;dionisio_andrade@hotmail.com;(31) 99443-3797;Bronze
HSP-604547;Fabiana Rodrigues Ardena;068.524.608-60;F;07/01/1965;Salvador;BA;fabianaardena@uol.com.br;(81) 97512-3648;Prata
HSP-184309;Leodilson Gouveia Grund;997.494.117-22;M;1990-10-02;Campinas;SP;leodilson.grund@uol.com.br;11969617647;Bronze
HSP-668771;Eloise Kawamoto Brunetti;996.848.343-57;F;21/03/1996;Salvador;BA;eloisebrunetti73@icloud.com;16982157985;Prata
HSP-875736;Aparecida Diehl Ardin;957.194.770-98;F;28/12/1990;Niterói;RJ;aparecida.ardin@gmail.com;(81) 99327-2367;Bronze
HSP-961912;Wesley Amato Benedetti;515.588.663-53;M;11/07/1987;Brasília;DF;wesley.benedetti@icloud.com;(51) 98730-4624;Prata
HSP-191867;haline fontes assis;959.491.926-48;F;30/03/1980;Porto Alegre;RS;haline_assis@outlook.com;(21) 97949-4363;Bronze
HSP-122429;Quintino Jost Löffler;019.801.106-70;M;13/04/1958;Curitiba;PR;quintino.loffler@hotmail.com;(51) 99431-5446;Bronze
HSP-056564;Lauro  Glock Campigotto;551.791.543-40;M;27/04/1979;Recife;PE;lauro_campigotto@gmail.com;(41) 97104-7015;Prata
HSP-256094;Jeanete Astori Freitas;569.819.833-03;F;26/02/1952;Curitiba;PR;jeanete.freitas61@uol.com.br;(31) 97594-7304;Bronze
HSP-055092;Natália Bonato Moraes;810.671.091-29;F;18.05.76;Salvador;BA;natalia_moraes@outlook.com;(21) 96072-6341;Bronze
HSP-226711;Thiago Holzschuh Engler;856.654.934-14;M;05.10.62;Belo Horizonte;MG;thiago_engler@gmail.com;(31) 99149-7722;Bronze
HSP-897610;André Arcini Arcioni;703.078.176-79;M;16/06/1957;Londrina;PR;ANDRE.ARCIONI92@HOTMAIL.COM;(61) 97373-9701;Prata
HSP-740300;Caetano Arcidiacono Ardene;844.246.760-21;M;01/09/1992;Campinas;SP;caetano.ardene85@hotmail.com;(61) 98491-8270;Bronze
HSP-233959;Audineide Cabral Agostini;519.614.990-29;F;26/06/1984;Porto Alegre;RS;audineide.agostini@icloud.com;51961141351;Ouro
HSP-469113;Arnélia Bauer Diesel;897.390.766-29;F;29/03/1956;Niterói;RJ;arneliadiesel@outlook.com;(31) 99468-5206;Bronze
HSP-450935;Rosana Bordonaro;124.507.783-06;F;25/09/1978;Campinas;SP;rosana_bordonaro6@icloud.com;81977269381;Prata
HSP-741862;Evaldo Nóbrega Pinheiro;260.177.265-44;M;06/10/1996;Salvador;BA;evaldo_pinheiro@hotmail.com;31992478120;Bronze
HSP-980995;Ramon Ardiles Callegari;332.002.530-96;M;03/12/1966;Rio de Janeiro;RJ;RAMON_CALLEGARI@ICLOUD.COM;(19) 97929-6060;Prata
HSP-210462;Lothar Americo;628.753.184-38;M;12/02/1974;Uberlândia;MG;lotharamerico@hotmail.com;(41) 97551-5713;Bronze
HSP-357316;Filipe Queirós Aoki;032.216.880-59;M;10.10.84;Brasília;DF;filipe_aoki66@hotmail.com;(21) 99407-6478;Bronze
HSP-115962;Elionice Petraglia Bittencourt;179.194.455-82;F;10/07/1974;Rio de Janeiro;RJ;elionice_bittencourt@icloud.com;(19) 99800-7173;Bronze
HSP-111296;Ilton Kruse;741.756.592-18;M;1998-03-31;Salvador;BA;ilton.kruse@gmail.com;(31) 96757-5793;Bronze
HSP-939617;Horácio Watanabe;519.997.211-10;M;29.05.71;Campinas;SP;horacio.watanabe79@hotmail.com;(16) 99080-1142;Prata
HSP-167770;Nelson Shimizu Lutterbeck;310.109.104-77;M;25.06.84;Ribeirão Preto;SP;nelson_lutterbeck43@hotmail.com;11972756577;BRONZE
HSP-283461;Amiris Koerich Glaser;839.290.253-02;F;21.08.05;Campinas;SP;amiris.glaser68@uol.com.br;(62) 99550-1364;Bronze
HSP-732351;Amine Meier Gruber;914.631.245-54;F;23/01/1965;Salvador;BA;aminegruber59@outlook.com;(81) 98881-2078;Bronze
HSP-595127;Sidney Albino;494.474.848-59;M;30/09/1965;Curitiba;PR;sidney_albino@yahoo.com.br;(81) 99240-6085;Bronze
HSP-646523;Auditina Calvani;071.339.143-01;F;01/12/1996;Rio de Janeiro;RJ;auditinacalvani52@outlook.com;19964723167;Bronze
HSP-987784;Erivan Ehrlich Campi;067.730.978-35;M;27.04.50;Porto Alegre;RS;erivan.campi79@uol.com.br;41970457559;Diamante
HSP-580669;Marli Kubota;828.918.350-00;F;24.06.88;Porto Alegre;RS;MARLI_KUBOTA65@OUTLOOK.COM;(62) 98615-6273;Prata
HSP-362193;Gabriela Cavalcanti Jung;621.762.724-80;F;01.11.96;Goiânia;GO;gabriela.jung@gmail.com;(51) 97102-6940;bronze
HSP-420232;Cirlette Capelli;845.545.012-64;F;15/06/1953;Recife;PE;cirlettecapelli10@uol.com.br;(62) 98650-9237;Bronze
HSP-998255;Juliene Astori;309.222.024-27;F;06/01/1996;Campinas;SP;juliene.astori@yahoo.com.br;19997508187;Bronze
HSP-174096;Severino Arrighi Amero;977.354.962-30;M;04/12/1957;Rio de Janeiro;RJ;severino_amero@uol.com.br;(61) 98421-1298;Prata
HSP-901261;Jailson Battistini;466.937.067-70;M;08/09/1977;Porto Alegre;RS;jailsonbattistini56@outlook.com;(51) 96093-4449;Bronze
HSP-628974;Ary Xavier Accorsi;055.532.168-18;M;12/11/2000;Campinas;SP;ary_accorsi@outlook.com;(61) 96003-3525;Prata
HSP-870195;Liara Hausmann Almeida;993.928.866-24;F;08-08-1960;Porto Alegre;RS;liaraalmeida@gmail.com;(21) 96127-7552;Prata
HSP-012912;Rita Gasser Cavallini;163.707.274-07;F;15.12.89;Curitiba;PR;ritacavallini4@gmail.com;61962164001;Prata
HSP-945802;PATRÍCIA ANJINHO ARCHANJO;591.590.542-04;F;29/06/1953;Belo Horizonte;MG;patricia_archanjo@yahoo.com.br;(62) 97157-1721;Bronze
HSP-689545;Eleonice Abrunhosa Elias;515.699.229-34;F;10/12/2006;Curitiba;PR;eleonice.elias@hotmail.com;16985881554;Bronze
HSP-344206;Rosenaldo Alvelos Cattaneo;947.914.159-06;M;10/04/2006;Ribeirão Preto;SP;rosenaldo.cattaneo@uol.com.br;(51) 96567-8655;Prata
HSP-249774;Elionilde Casanova Dantas;563.716.436-30;F;09/05/1977;brasília;DF;elionilde.dantas@icloud.com;21963867632;Prata
HSP-153536;Leonie Neto Diesel;432.510.110-14;F;04/03/1963;Campinas;SP;leonie.diesel@uol.com.br;(62) 96831-2920;Bronze
HSP-070043;Kauana Sampaio Carboni;481.579.619-04;F;25/09/2002;Campinas;SP;kauana_carboni@hotmail.com;62962314049;Bronze
HSP-840970;Moisés Ehmke Ameixial;278.574.364-45;M;12/12/1983;Rio de Janeiro;RJ;moises.ameixial23@icloud.com;51987808566;Bronze
HSP-863469;Moisés Arcila Figueira;072.972.231-74;M;11/12/1978;Ribeirão Preto;SP;moisesfigueira@icloud.com;(16) 99999-1417; Ouro
HSP-722438; Ivanice Baldini;829.038.569-23;F;1980-05-13;Niterói;RJ;ivanicebaldini18@uol.com.br;(51) 97140-1031;Bronze
HSP-659962;Rolf Armani Lenz;479.044.751-03;M;05/09/1995;Londrina;PR;rolf_lenz63@icloud.com;(81) 96682-7566;Bronze
HSP-250606;Vito Ameixoeira;978.067.824-78;M;03/12/1995;Uberlândia;MG;vito_ameixoeira41@hotmail.com;(11) 98496-3415;Bronze
HSP-530735;osmar gusmão;322.327.234-88;M;24/05/1961;Rio de Janeiro;RJ;osmar_gusmao10@yahoo.com.br;(11) 98112-4510;Bronze
HSP-569161;Almir Anunciação Arden;284.661.999-93;M;13/03/1983;Recife;PE;almir_arden66@icloud.com;(21) 99137-9339;Bronze
HSP-296761;Therezinha Franco;455.447.227-22;F;22/10/1949;Belo Horizonte;MG;therezinha.franco@outlook.com;(62) 99719-9067;Bronze
HSP-682228;Alípia Xavier;508.374.320-57;F;18/09/1976;Ribeirão Preto;SP;alipia.xavier@gmail.com;(62) 97009-1032;Bronze
HSP-435544;Elionara Mayer;157.333.538-05;F;03/04/1973;Londrina;PR;elionara.mayer@uol.com.br;11967555041;Ouro
HSP-764791;Vitória Engel;812.079.624-14;F;17.03.54;Brasília;DF;VITORIAENGEL74@UOL.COM.BR;(61) 96648-3619;Bronze
HSP-142910;Soraia Kato;011.755.567-34;F;25/03/1969;Porto Alegre;RS;soraia_kato@yahoo.com.br;(41) 97508-2833;Bronze
HSP-775079;Weverson Bergmann Cipolla;677.880.302-95;M;31/03/1953;Curitiba;PR;weverson_cipolla@uol.com.br;(31) 96897-1031;Bronze
HSP-849777;Malico Bertolazi;039.303.803-31;M;07.09.96;Curitiba;PR;malico_bertolazi14@hotmail.com;(16) 99013-4605;Bronze
HSP-728697;Jorge Annecy Heckmann;198.759.973-07;M;2004-12-03;Uberlândia;MG;jorge.heckmann@icloud.com;(81) 96545-8880;Bronze
HSP-838001;yuri altino;467.863.038-46;M;02/12/1955;Belo Horizonte;MG;yuri.altino@uol.com.br;(21) 99740-5217;Ouro
HSP-697882;Elizabete Okamoto;491.185.101-59;F;07-06-1973;Ribeirão Preto;SP;elizabete_okamoto22@yahoo.com.br;(31) 97322-6476;Bronze
HSP-515121;Aguinara Dantas;727.521.527-60;F;05/05/2003;Goiânia;GO;aguinaradantas@icloud.com;(31) 96988-2131;Bronze
HSP-385443;Arnaldo Cervantes;972.777.198-08;M;14/11/1972;Campinas;SP;arnaldocervantes4@outlook.com;41988775934;Bronze
HSP-672654;Aumira Mentz Cella;987.164.629-12;F;16/01/2002;Uberlândia;MG;aumira.cella@yahoo.com.br;(16) 99079-4162;Bronze
HSP-900084;Paula Borsari Arafat;318.263.741-08;F;24/09/1958;São Paulo;SP;paulaarafat@icloud.com;11968514005;Bronze
HSP-161486;Duílio Alegria;545.447.278-63;M;26/06/1951;Campinas;SP;duilio_alegria@hotmail.com;51971578175;Bronze
HSP-547710;Araci  Diehl Moreira;613.769.823-82;F;07/05/1972;Brasília;DF;araci_moreira@uol.com.br;(31) 97299-4347;Ouro
HSP-619101;Lidemir Alheiro Masuda;635.815.671-30;M;25/11/2004;Recife;PE;lidemir.masuda50@hotmail.com;31989056318;Prata
HSP-195226;Robevaldo Andreis;828.401.252-93;M;22/11/1969;Porto Alegre;RS;robevaldo.andreis32@hotmail.com;(11) 98304-2139;Bronze
HSP-934965;Jaci Guerra Sacramento;031.729.409-18;M;25/04/1964;Curitiba;PR;jacisacramento61@outlook.com;(21) 96872-8976;bronze
HSP-715358;Isis Cagnotti Amavizca;184.519.208-70;F;26/04/1980;Campinas;SP;isisamavizca@uol.com.br;(19) 97434-5091;Bronze
HSP-573852;Clara Calvani Azevedo;401.075.287-46;F;05/05/1971;Porto Alegre;RS;claraazevedo@uol.com.br;(81) 97940-3696;Prata
HSP-932711;Florisvaldo Ardissone Ehlers;272.544.955-39;M;16/12/1995;São Paulo;SP;florisvaldoehlers88@gmail.com;16983616196;Ouro
HSP-236559;Ermínio Lüdtke Hasegawa;516.380.662-99;M;09/03/1994;Salvador;BA;erminio_hasegawa@uol.com.br;(51) 96053-1630;Bronze
HSP-420326;adalina muniz vargas;544.029.195-41;F;08/07/1997;Recife;PE;adalina_vargas86@outlook.com;(62) 97150-5927;Bronze
HSP-870182;Balbino Zeferino Loureiro;511.748.636-68;M;03.06.87;Goiânia;GO;balbinoloureiro70@icloud.com;(11) 97434-9829;Bronze
HSP-261314;Amabilis Fujii;610.845.631-00;F;1983-12-05;São Paulo;SP;amabilis_fujii@uol.com.br;(19) 96425-3941;Bronze
HSP-633814;Balbina Amancio;978.816.680-67;F;25/11/1952;Goiania;GO;balbinaamancio@gmail.com;21983529997;Bronze
HSP-069724;Angelines Bergmann Sasaki;770.608.558-90;F;20/04/1991;Belo Horizonte;MG;angelinessasaki@hotmail.com;(51) 98213-7115;Prata
HSP-739084;Anete Bianconi Travassos;277.015.626-80;F;31-08-1965;NITERÓI;RJ;anete_travassos@uol.com.br;81982022331;Bronze
HSP-103384;Marcelino Yamamoto;460.664.932-13;M;08/10/1954;Uberlândia;MG;marcelino.yamamoto@outlook.com;(62) 96862-9441;Bronze
HSP-563235;Vilmar  Arder;282.066.653-15;M;17/11/1983;Campinas;SP;vilmar_arder@yahoo.com.br;(21) 96143-1348;Bronze
HSP-214405;José Assunção Silva;886.449.916-47;M;02/10/2005;São Paulo;SP;jose.silva@icloud.com;(16) 99187-7782;Bronze
HSP-910018;Juliana Araujo;153.537.592-22;F;16/01/1981;Uberlândia;MG;juliana_araujo76@yahoo.com.br;19990527461;Diamante  
HSP-715167;Nerian Cesare;701.774.460-80;M;20/02/1953;Rio de Janeiro;RJ;neriancesare72@yahoo.com.br;(51) 98353-2918;Bronze
HSP-012136;Audineuda Saito;497.621.741-86;F;15/05/1989;Goiânia;GO;audineudasaito97@icloud.com;41978536708;Bronze
HSP-743659;Aureo Hilbert;397.327.860-19;M;02/03/1957;Curitiba;PR;aureo.hilbert@outlook.com;(81) 99845-7768;Diamante
HSP-006882;Lenivaldo Grüber Ardiles;995.253.595-30;M;01/01/2006;Ribeirão Preto;SP;lenivaldo.ardiles@gmail.com;81975876976;bronze
HSP-893652;Karla Kaneko Diniz;210.203.887-49;F;27/07/1951;Porto Alegre;RS;karla.diniz@gmail.com;(41) 99429-8037;Bronze
HSP-802563;Arcanjo Tavares;100.848.654-07;M;07/08/1998;Rio de Janeiro;RJ;arcanjo.tavares43@icloud.com;(19) 99854-9474;Bronze
HSP-968200;Jaqueline Taveira;567.392.936-60;F;24/07/2002;Recife;PE;jaquelinetaveira@yahoo.com.br;11994127224;bronze
HSP-357779;Welma Ardao Marusho;951.752.047-69;F;12/12/1985;Rio de Janeiro;RJ;welma_marusho40@uol.com.br;(41) 98857-1119;Ouro
HSP-321835;Amábile Ogawa;262.250.634-12;F;01-04-1992;Belo Horizonte;MG;amabileogawa31@icloud.com;(31) 99667-4799;BRONZE
HSP-370579;Igor Kruse Bussolini;418.520.397-79;M;14/03/1964;Brasília;DF;igor.bussolini@gmail.com;11971315430;OURO
HSP-505822;VALÉRIO HANAUER;960.087.684-34;M;2003-08-19;Uberlândia;MG;valeriohanauer@outlook.com;(61) 98135-5967;Bronze
HSP-543472;Leonel Agostinho Nishimura;292.775.019-01;M;04/07/1972;Salvador;BA;leonel.nishimura47@hotmail.com;(19) 99378-8229;Bronze
HSP-036815;Luciane Murta Alberti;149.871.420-07;F;25/12/1991;Uberlândia;MG;lucianealberti@hotmail.com;(61) 97869-9171;Bronze
HSP-055721;Mabeline Gusmão;317.553.373-61;F;08/10/1984;Rio de Janeiro;RJ;mabelinegusmao62@yahoo.com.br;(19) 96891-2022;Prata
HSP-843963;Audinara Grüber Albino;991.589.730-87;F;11/10/1966;RIO DE JANEIRO;RJ;audinaraalbino63@uol.com.br;(61) 98160-2685;Bronze
HSP-957441;Valentina Arcot Diehl;075.056.115-77;F;16/02/1996;Ribeirão Preto;SP;valentina_diehl@gmail.com;11980225899;Bronze
HSP-805600;Manoaldo Kohlmann Arantes;872.970.126-02;M;26-04-1973;Niterói;RJ;manoaldoarantes15@outlook.com;(19) 96690-5273;Diamante
HSP-747463;Tiago Moraes Held;352.682.194-13;M;21/04/2001;Ribeirão Preto;SP;tiagoheld@uol.com.br;(11) 98836-3146;Bronze
HSP-719381;Natan Esteves Gonçalves;230.348.990-33;M;1964-12-31;Niterói;RJ;natan_goncalves@outlook.com;(41) 99975-2337;Bronze
HSP-292875;Ivone Rezende;670.198.783-42;F;31/10/1948;Ribeirão Preto;SP;ivone_rezende41@outlook.com;51974814105;Bronze
HSP-390951;Lisandro Benvenuti;135.054.076-58;M;05/03/1994;Campinas;SP;lisandro_benvenuti@yahoo.com.br;21986617301;Bronze
HSP-123926;Vicente Andreis Kroener;807.207.845-30;M;01/08/1997;Goiânia;GO;vicentekroener@outlook.com;(61) 98194-5936;Bronze
HSP-961507;Nilson Sena;725.279.344-39;M;19/02/1964;salvador;BA;nilson_sena@gmail.com;81961567645;Bronze
HSP-891472;Elionarda Arcosi Paula;710.842.575-05;F;24.10.06;Campinas;SP;elionarda_paula30@yahoo.com.br;41973824452;Bronze
HSP-598679;Kamille Lisboa Diesel;225.350.227-88;F;19.11.69;Goiânia;GO;kamille_diesel51@icloud.com;(81) 96030-4153;Diamante
HSP-838877;Joevaldo Makino Franco;222.120.040-36;M;24.09.64;Belo Horizonte;MG;joevaldofranco85@outlook.com;(31) 99954-1773;Bronze
HSP-537287;Vilson Amerino Kubota;215.638.366-96;M;06/08/1988;Ribeirão Preto;SP;vilson_kubota@icloud.com;(41) 97667-6551;Prata
HSP-463687;Mabeline Archela Lacerda;445.532.967-64;F;29.09.55;Recife;PE;mabeline_lacerda41@uol.com.br;(51) 99570-3558;Bronze
HSP-194227;Dalton Ardeal Amércio;091.154.168-36;M;03/03/1972;Goiânia;GO;dalton.amercio60@yahoo.com.br;(11) 99097-6836;Bronze
HSP-894693;Tamara  Gama Lacerda;126.749.075-68;F;1984-02-15;Ribeirão Preto;SP;tamara.lacerda26@uol.com.br;(41) 97067-6991;Bronze
HSP-381617;Mirtes Battaglini Benini;309.476.059-75;F;17.08.53;Curitiba;PR;mirtes_benini@icloud.com;61987448090;Ouro
HSP-292345;Magno Amiral Amerus;693.892.529-11;M;28/11/1987;Ribeirão Preto;SP;magno.amerus@icloud.com;(81) 96916-8756;Bronze
HSP-090776;Ezio Ardenna Ardina;867.447.868-90;M;03/07/1952;Rio de Janeiro;RJ;ezio_ardina1@yahoo.com.br;(21) 98178-2419;Bronze
HSP-693696;Severino Burri Bui;870.153.987-61;M;23/03/1997;Niterói;RJ;severino_bui@gmail.com;(61) 99078-5454;Bronze
HSP-576537;Nadim Antonelli;174.261.422-13;M;15/12/1954;Uberlândia;MG;nadim_antonelli38@outlook.com;(21) 96687-3726;Bronze
HSP-017362;Eloisy Arcoverde Belotti;189.100.492-19;F;23/03/1966;Ribeirão Preto;SP;eloisy_belotti@gmail.com;31982206878;Prata
HSP-417260;Tamires Anjinho Antenor;108.667.042-64;F;12/02/1950;Londrina;PR;tamiresantenor@icloud.com;(16) 98452-1302;Prata
HSP-275238;Edevaldo Takeda Peixoto;488.769.186-63;M;1972-10-04;Niterói;RJ;edevaldo_peixoto@uol.com.br;51963103879;Bronze
HSP-066703;Jonas Cattaneo;723.526.436-51;M;15/06/1973;Recife;PE;jonas.cattaneo67@uol.com.br;16962366248;Bronze
HSP-433408;Elenita Sena Archimedes;964.614.699-66;F;1982-05-16;Goiânia;GO;elenita_archimedes@uol.com.br;(61) 97658-1723;BRONZE
HSP-475373;Nerino Adorno Frank;753.930.361-16;M;26/05/1970;Goiânia;GO;nerinofrank@hotmail.com;(31) 97548-1353;Bronze
HSP-787219;Leodilson Klein Freire;368.378.037-19;M;19/03/1974;Ribeirão Preto;SP;leodilson.freire@uol.com.br;19973189817; Bronze
HSP-083333;Hiroshi Kopf Gouveia;636.381.392-12;M;1994-05-11;Londrina;PR;hiroshigouveia@hotmail.com;(41) 99526-1952;diamante
HSP-595893;Rosângela Rezende;879.370.123-31;F;1963-05-13;Belo Horizonte;MG;rosangela.rezende58@icloud.com;81993254567;Bronze
HSP-118668;Maila Glock Arafat;133.704.574-82;F;05/04/2000;São Paulo;SP;mailaarafat71@outlook.com;(11) 99784-8741;Bronze
HSP-118443;Lorena Abreu Alencar;382.683.138-11;F;28-04-1953;Belo Horizonte;MG;lorena.alencar@icloud.com;(41) 99848-5091;Bronze
HSP-070446;zeferino saito antonioli;561.581.811-53;M;19/03/1971;Londrina;PR;zeferino.antonioli@uol.com.br;(81) 97181-3476; Prata
