Reserva_ID;Quarto_ID;Hospede_ID;Canal_Venda;Data_Reserva;Data_Checkin;Data_Checkout;Qtd_Hospedes;Diaria_Media_Cobrada;Status_Reserva;Hotel_ID;Numero_Quarto;Andar;Tipo_Quarto;Capacidade_Pessoas;Vista;Tarifa_Base_Diaria;Hotel_Nome;Bandeira;Cidade;UF;Perfil_Destino;Categoria_Estrelas;Ano_Inauguracao;Nota_Media_Avaliacao;Hospede_Nome;CPF;Sexo;Data_Nascimento;Cidade_Origem;UF_Origem;Email;Telefone;Nivel_Fidelidade;Qtd_Lancamentos_Extras;Valor_Consumos_Extras
RSV-45790065;QRT-46308;HSP-818270;Site Próprio;2025-10-17;06/01/2026;11/01/2026;1;1452,66;Check-out Realizado;HTL-356;307;3;Standard;2;Jardim;831,2;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Irineu Mende;281.650.646-06;M;1975-04-15;Salvador;BA;irineu.mende8@outlook.com;(81) 96945-8208;Bronze;8,0;1813,25
RSV-37990583;QRT-66602;HSP-157001;OTA BookNow;2024-12-17;28/12/2024;31/12/2024;3;707,56;Check-out Realizado;HTL-785;110;1;Superior;3;Jardim;544,73;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Claudilene Lacerda Anunciação;176.451.770-98;F;1977-02-26;Niterói;RJ;claudilene.anunciacao@icloud.com;(41) 98273-1068;Ouro;6,0;1064,61
RSV-00956813;QRT-09261;HSP-384873;OTA BookNow;2025-05-25;16/09/2025;21/09/2025;4;343,38;Check-out Realizado;HTL-105;405;4;Suíte Master;4;Mata;495,2;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Kaio Vieira Bassetti;103.153.087-88;M;1996-01-05;Niterói;RJ;kaio.bassetti1@hotmail.com;(51) 97680-8930;Bronze;1,0;26,19
RSV-42045078;QRT-51590;HSP-640082;Agência de Turismo;2024-12-14;21/02/2025;23/02/2025;1;2018,24;Check-out Realizado;HTL-485;504;5;Standard;2;Piscina;1162,37;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Evaldo Archanjo Alvinhos;880.862.966-01;M;1988-05-27;São Paulo;SP;evaldo.alvinhos@hotmail.com;(21) 98339-2715;Prata;3,0;609,98
RSV-35657050;QRT-03930;HSP-717575;OTA ViajaMais;2025-10-02;05/12/2025;09/12/2025;2;312,20;Cancelada;HTL-108;404;4;Standard;2;Interna;364,27;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Rosenaldo Anghetti Paiva;880.858.382-14;M;1987-08-10;Niterói;RJ;rosenaldo_paiva88@hotmail.com;(81) 96926-3491;Ouro;0,0;0,0
RSV-28851024;QRT-94431;HSP-444282;Site Próprio;2025-05-06;31/05/2025;04/06/2025;2;1049,17;Check-out Realizado;HTL-485;112;1;Superior;3;Jardim;1481,04;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Evangelina Vasconcelos Echer;913.824.967-70;F;1957-11-20;Salvador;BA;evangelina.echer@uol.com.br;(41) 99206-3332;Prata;7,0;1581,81
RSV-65652037;QRT-58690;HSP-154969;Site Próprio;2025-12-25;17/02/2026;21/02/2026;1;822,59;Check-out Realizado;HTL-606;410;4;Suíte Master;4;Cidade;446,4;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Levi Guedes Ambiel;127.102.676-75;M;1970-10-03;Recife;PE;levi_ambiel3@uol.com.br;(61) 99813-8224;Bronze;1,0;104,97
RSV-32068810;QRT-87593;HSP-621032;Central Telefônica;2026-03-06;30/03/2026;02/04/2026;2;372,50;Check-out Realizado;HTL-602;104;1;Standard;2;Jardim;444,71;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Norma Antoniazzi;004.534.446-95;F;1990-11-24;São Paulo;SP;norma.antoniazzi@yahoo.com.br;(81) 99455-3184;Prata;4,0;881,71
RSV-97018235;QRT-31930;HSP-548169;Agência de Turismo;2025-12-10;14/02/2026;21/02/2026;3;1127,57;Check-out Realizado;HTL-602;103;1;Luxo;3;Montanha;851,27;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Aurelio Elias Aquires;730.872.403-46;M;1986-07-26;Uberlândia;MG;aurelio_aquires97@gmail.com;(11) 99624-3705;Bronze;8,0;465,34
RSV-60570260;QRT-30636;HSP-522073;Site Próprio;2026-07-30;21/09/2026;28-09-2026;2;411,47;Confirmada;HTL-878;208;2;Standard;2;Mar;498,69;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Paulo  Figueiredo Lisowski;707.218.508-98;M;1988-03-30;Recife;PE;paulo.lisowski9@yahoo.com.br;(41) 97256-1753;Prata;0,0;0,0
RSV-01989021;QRT-09674;HSP-655773;Site Próprio;2026-07-04;09/08/2026;14/08/2026;1;1157,12;Confirmada;HTL-356;109;1;Standard;2;Montanha;887,06;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;campos do jordão;SP;serra;5;2020;8,7;Maguinaldo Amilhoa Battaglini;355.262.029-09;M;1978-09-19;São Paulo;SP;maguinaldobattaglini71@yahoo.com.br;(51) 97966-9260;Diamante;0,0;0,0
RSV-56932470;QRT-42444;HSP-071650;OTA BookNow;2024-10-07;22/12/2024;25/12/2024;3;286,75;Check-out Realizado;HTL-105;204;2;Luxo;3;Jardim;327,92;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu  ;PR;eco;3;2013;8,8;Azor Jung;253.733.777-83;M;1974-02-23;São Paulo;SP;azor.jung50@uol.com.br;(62) 99517-2161;Ouro;2,0;230,75
RSV-92774787;QRT-62284;HSP-041723;OTA BookNow;2024-11-10;24/01/2025;25/01/2025;2;500,03;Check-out Realizado;HTL-108;312;3;Standard;2;Interna;500,92;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Sidnei Sakamoto Archimedes;291.393.023-93;M;1952-04-21;Uberlândia;MG;sidneiarchimedes73@gmail.com;(51) 98325-8019;Bronze;1,0;318,22
RSV-79080745;QRT-39368;HSP-351258;OTA BookNow;2025-11-06;21/11/2025;24/11/2025;2;355,95;Cancelada;HTL-105;104;1;SUP;3;Jardim;235,7;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Harumi Ehmke;113.257.970-81;F;1973-03-15;Brasília;DF;harumiehmke@icloud.com;(16) 97023-5589;Bronze;0,0;0,0
RSV-91933061;QRT-58808;HSP-651975;Site Próprio;2025-07-26;03/10/2025;08/10/2025;1;306,57;Check-out Realizado;HTL-785;205;2;Standard;2;Jardim;463,7;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;WANDA CALVANI;380.450.308-01;F;1990-01-01;Recife;PE;wandacalvani73@gmail.com;(21) 97645-5689;Ouro;2,0;166,01
RSV-36577148;QRT-38773;HSP-100981;Agência de Turismo;2024-04-11;27-08-2024;28/08/2024;1;217,25;Check-out Realizado;HTL-606;306;3;Standard;2;Avenida;200,88;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Janiele Travassos Adorno;666.450.573-85;F;1962-09-04;Niterói;RJ;janiele.adorno82@hotmail.com;(16) 99543-3291;Prata;0,0;0,0
RSV-20406212;QRT-66083;HSP-974448;OTA BookNow;2024-11-10;27/11/2024;28-11-2024;2;422,09;Check-out Realizado;HTL-108;205;2;Standard;2;Avenida;357,33;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Vito Fonseca Jahn;670.574.205-44;M;1992-07-07;Goiânia;GO;vito.jahn@uol.com.br;(11) 99612-1151;Ouro;0,0;0,0
RSV-19916892;QRT-69925;HSP-112441;Site Próprio;2024-05-23;19/07/2024;20-07-2024;3;161,12;Check-out Realizado;HTL-606;506;5;Superior;3;Interna;228,24;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Enzo Arcanjo;483.240.965-40;M;1995-12-02;Belo Horizonte;MG;enzo.arcanjo@yahoo.com.br;(21) 96539-3022;Bronze;0,0;0,0
RSV-74253930;QRT-25571;HSP-058909;OTA VIAJAMAIS;2026-02-24;13/03/2026;20/03/2026;2;362,50;Check-out Realizado;HTL-782;101;1;superior;3;Mata;510,72;Horizonte Plaza Bonito;Horizonte Plaza;Bonito;MS;eco;4;2022;7,9;Joevaldo Bauer Luck;720.738.277-48;M;1986-02-09;Campinas;SP;joevaldo_luck@icloud.com;(21) 96495-9212;Diamante;7,0;1148,88
RSV-05063676;QRT-12236;HSP-904195;OTA ViajaMais;2024-07-29;30/08/2024;06/09/2024;1;594,98;Check-out Realizado;HTL-602;312;3;Standard;2;Montanha;541,72;Horizonte Plaza Gramado;Horizonte Plaza;Gramado  ;RS;serra;4;2001;7,9;Gelson Kuroda Marques;485.436.274-00;M;1981-05-16;Belo Horizonte;MG;gelsonmarques@icloud.com;(21) 98298-8611;Ouro;5,0;1142,14
RSV-27293565;QRT-20055;HSP-491681;OTA - BookNow;2025-02-26;09/05/2025;13/05/2025;1;669,55;Check-out Realizado;HTL-602;208;2;Standard;2;Vale;415,78;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Darlane Jahn;073.552.784-95;F;1985-05-27;Campinas;SP;darlane_jahn@hotmail.com;(16) 98997-2036;Bronze;8,0;887,83
RSV-31061404;QRT-09047;HSP-230926;Agência de Turismo;2025-07-12;23/12/2025;2025-12-27;1;415,06;Cancelada;HTL-103;309;3;Superior;3;Mar;366,23;Horizonte Express Florianópolis;Horizonte Express;Florianópolis;SC;praia;3;2004;8,7;Palmira Amirate Hesse;959.452.315-84;F;1992-12-17;São Paulo;SP;palmirahesse@hotmail.com;(62) 97584-4708;Prata;0,0;0,0
RSV-62362357;QRT-66195;HSP-579134;OTA ViajaMais;2025-09-03;08/11/2025;12/11/2025;1;1410,35;Check-out Realizado;HTL-356;104;1;Standard;2;Vale;1250,88;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Flávio Correia Arrighi;845.218.230-92;M;1967-09-12;Campinas;SP;flavio_arrighi@uol.com.br;(21) 96016-6095;Bronze;5,0;986,83
RSV-52439041;QRT-03930;HSP-431823;Site;2025-11-25;03/02/2026;05/02/2026;2;232,15;Check-out Realizado;HTL-108;404;4;Standard;2;Interna;364,27;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Kevin Carta Cinelli;575.100.036-60;M;1994-08-06;São Paulo;SP;kevin_cinelli@outlook.com;(16) 99526-6115;Ouro;4,0;328,21
RSV-53859357;QRT-26080;HSP-708143;OTA BookNow;2024-07-30;20-09-2024;21/09/2024;4;705,05;Check-out Realizado;HTL-606;109;1;Suíte Master;4;Avenida;485,0;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Oriana Reis Bardini;208.656.756-19;F;1987-04-26;Niterói;RJ;oriana_bardini94@outlook.com;(51) 98852-4196;Prata;1,0;91,46
RSV-06095516;QRT-39312;HSP-812597;booknow;2025-01-08;29/03/2025;01/04/2025;2;179,81;Check-out Realizado;HTL-606;106;1;Standard;2;Cidade;227,17;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Ivo Alencar Antonas;448.586.239-98;M;1961-10-31;Porto Alegre;RS;ivo_antonas42@outlook.com;(19) 96488-5675;Ouro;2,0;333,29
RSV-37379089;QRT-85367;HSP-411193;OTA ViajaMais;2025-03-27;2025-04-11;15/04/2025;2;179,72;Check-out Realizado;HTL-606;110;1;Standard;2;Avenida;190,56;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Romário Arconi;446.484.132-53;M;1974-08-14;Curitiba;PR;romario_arconi@icloud.com;(21) 97981-4847;Bronze;4,0;249,76
RSV-81787098;QRT-98370;HSP-331461;Central Telefônica;2025-08-19;05/09/2025;12/09/2025;3;1160,88;Check-out Realizado;HTL-485;404;4;Superior;3;Jardim;1609,46;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas  ;PE;praia;5;2009;8,6;Ovídio Queiroz;598.568.421-07;M;1989-05-14;Brasília;DF;ovidioqueiroz66@uol.com.br;(62) 97298-4408;Ouro;9,0;2516,99
RSV-73478451;QRT-53432;HSP-329065;Site Próprio;2024-10-04;06/12/2024;10/12/2024;3;1374,91;Check-out Realizado;HTL-356;311;3;Superior;3;Jardim;1622,39;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Joele Masuda Chaves;313.475.619-60;F;1949-11-04;Porto Alegre;RS;joele_chaves@yahoo.com.br;(19) 97477-1828;Bronze;10,0;1776,42
RSV-27188225;QRT-26237;HSP-945467;Balcão;2025-07-03;03/07/2025;05/07/2025;2;674,84;Check-out Realizado;HTL-782;206;2;Standard;2;Mata;429,63;Horizonte Plaza Bonito;Horizonte Plaza;Bonito;MS;eco;4;2022;7,9;Isac Pires Sarmento;902.771.670-60;M;1970-03-09;Campinas;SP;isac.sarmento41@gmail.com;(62) 99143-4669;Ouro;4,0;134,93
RSV-20492313;QRT-64260;HSP-240422;Site Próprio;2025-06-12;2025-08-08;10/08/2025;1;1466,21;Check-out Realizado;HTL-356;110;1;Luxo;3;Vale;1280,88;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Alfonsina Lima Anunciação;061.920.841-49;F;1981-09-09;Curitiba;PR;alfonsinaanunciacao19@gmail.com;(41) 99002-9857;Bronze;5,0;2555,34
RSV-39852591;QRT-94991;HSP-603047;OTA BookNow;2024-03-28;16.07.24;2024-07-17;2;166,65;Check-out Realizado;HTL-606;303;3;Superior;3;Cidade;245,52;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Estevão Arcadio;481.798.903-33;M;2005-04-14;Ribeirão Preto;SP;estevaoarcadio@gmail.com;(41) 99611-4850;Ouro;0,0;0,0
RSV-80030767;QRT-13326;HSP-413363;Balcão;2025-11-09;09/11/2025;13/11/2025;2;1508,84;Check-out Realizado;HTL-485;309;3;STD;2;Piscina;1209,07;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Baltazar Amestoy Amércio;709.987.317-22;M;1970-02-01;Uberlândia;MG;baltazar.amercio@uol.com.br;(21) 99635-7520;Ouro;11,0;2816,69
RSV-26039266;QRT-84220;HSP-412473;OTA BookNow;2024-12-27;14/01/2025;17/01/2025;1;376,36;Cancelada;HTL-606;508;5;Luxo;3;Interna;369,81;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Jonailton Ardani Miyazaki;863.144.170-82;M;1979-12-03;Ribeirão Preto;SP;jonailton_miyazaki81@yahoo.com.br;(31) 97452-7122;Ouro;0,0;0,0
RSV-25751052;QRT-73451;HSP-345816;OTA VIAJAMAIS;2025-07-29;22.11.25;26/11/2025;2;808,77;Check-out Realizado;HTL-878;409;4;Standard;2;Piscina;468,23;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Maicon Queiroz Ameral;356.241.951-17;M;1956-04-03;Belo Horizonte;MG;maicon_ameral@uol.com.br;(19) 96961-2624;Prata;2,0;80,36
RSV-74585591;QRT-04025;HSP-151025;Agência de Turismo;2025-02-09;09/05/2025;2025-05-12;1;405,88;Check-out Realizado;HTL-602;101;1;Standard;2;Vale;499,51;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Josivaldo Araújo Aragoni;616.420.595-60;M;1976-02-19;Belo Horizonte;MG;josivaldo_aragoni@icloud.com;(61) 97927-5817;Prata;3,0;868,24
RSV-35371815;QRT-21496;HSP-482569;Site Próprio;2026-02-27;2026-04-24;27/04/2026;1;1803,06;Check-out Realizado;HTL-356;105;1;Superior;3;Jardim;1161,86;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Genar Beserra Aranda;997.877.293-60;M;1981-09-29;Uberlândia;MG;genararanda25@gmail.com;(21) 96098-8616;Bronze;5,0;793,52
RSV-74938780;QRT-46149;HSP-658180;OTA BookNow;2024-07-09;16/07/2024;19/07/2024;2;2673,47;Check-out Realizado;HTL-485;301;3;Suíte Master;4;Mar;2983,34;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Leodegar Ardissone Arantes;077.258.400-10;M;1966-02-17;Uberlândia;MG;leodegararantes@yahoo.com.br;(31) 98594-6425;Bronze;3,0;1710,12
RSV-71521853;QRT-38783;HSP-591796;Site Próprio;2025-11-29;05.12.25;10/12/2025;2;592,76;Check-out Realizado;HTL-878;206;2;Superior;3;Piscina;442,06;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Lucinilda Kroener Coelho;404.347.412-13;F;1968-11-16;Goiânia;GO;lucinilda_coelho10@icloud.com;(41) 97974-6173;Ouro;4,0;1178,14
RSV-23161319;QRT-76445;HSP-481510;OTA BookNow;2026-05-10;10/07/2026;12/07/2026;1;191,24;Confirmada;HTL-103;111;1;standard;2;Piscina;241,69;Horizonte Express Florianópolis;Horizonte Express;Florianópolis;SC;praia;3;2004;8,7;Gizelia Kossmann;173.105.215-44;F;1961-02-09;Ribeirão Preto;SP;gizelia_kossmann72@icloud.com;(41) 96289-3057;Bronze;0,0;0,0
RSV-10581755;QRT-97434;HSP-807982;Site Próprio;2026-02-03;10/03/2026;11/03/2026;1;716,66;Check-out Realizado;HTL-606;209;2;Ste. Master;4;Cidade;515,73;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Edilberto Martins Ardila;306.935.882-92;M;2002-01-21;Goiânia;GO;edilberto_ardila@hotmail.com;(61) 99472-4760;Ouro;2,0;144,27
RSV-38922213;QRT-22585;HSP-573852;Agência de Turismo;2025-09-06;10/10/2025;13/10/2025;2;968,66;Check-out Realizado;HTL-356;308;3;Standard;2;Montanha;1034,99;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;campos do jordão;SP;serra;5;2020;8,7;Clara Calvani Azevedo;401.075.287-46;F;1971-05-05;Porto Alegre;RS;claraazevedo@uol.com.br;(81) 97940-3696;Prata;4,0;136,56
RSV-09388527;QRT-98042;HSP-749529;Agência de Turismo;2025-03-26;20/09/2025;23/09/2025;1;444,29;Check-out Realizado;HTL-602;401;4;Luxo;3;Vale;676,51;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Antero Heller Antenor;749.281.871-80;M;2007-01-14;Brasília;DF;antero.antenor@hotmail.com;(19) 96956-6746;Diamante;2,0;37,19
RSV-31381340;QRT-02007;HSP-947685;Balcão;2025-02-28;28/02/2025;01/03/2025;3;497,92;Check-out Realizado;HTL-606;111;1;Suíte Master;4;Cidade;417,07;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Leonarda Hopf Antunes;633.759.849-01;F;1977-07-07;Campinas;SP;leonardaantunes94@uol.com.br;(16) 99647-9662;Ouro;0,0;0,0
RSV-96516816;QRT-03446;HSP-513399;Site Próprio;2025-09-06;11.10.25;15/10/2025;1;413,45;Check-out Realizado;HTL-785;206;2;Standard;2;Mar;479,96;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Josenildo Jäger Agostini;996.235.699-71;M;1970-08-30;Rio de Janeiro;RJ;josenildoagostini@hotmail.com;(81) 99747-9981;Diamante;8,0;1743,59
RSV-53151031;QRT-42355;HSP-805600;WEB;2026-07-30;17/09/2026;24/09/2026;1;134,70;Confirmada;HTL-103;212;2;Standard;2;Piscina;210,69;Horizonte Express Florianópolis;Horizonte Express;Florianópolis;SC;praia;3;2004;8,7;Manoaldo Kohlmann Arantes;872.970.126-02;M;1973-04-26;Niterói;RJ;manoaldoarantes15@outlook.com;(19) 96690-5273;Diamante;0,0;0,0
RSV-21520567;QRT-66083;HSP-431850;Agência de Turismo;2026-03-04;21/04/2026;2026-04-22;1;230,35;Check-out Realizado;HTL-108;205;2;Standard;2;Avenida;357,33;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Arnildo Hofmann Abilio;433.629.994-33;M;1964-07-08;Campinas;SP;arnildo_abilio@yahoo.com.br;(51) 99979-6594;Ouro;1,0;260,61
RSV-73096493;QRT-11654;HSP-308662;OTA BookNow;2026-08-12;24/08/2026;25/08/2026;3;828,87;Confirmada;HTL-108;402;4;Suíte Master;4;Cidade;965,36;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Amós Grimm;229.918.128-85;M;1963-04-10;Curitiba;PR;amosgrimm9@uol.com.br;(21) 97918-8697;Diamante;0,0;0,0
RSV-01697459;QRT-03596;HSP-373419;OTA BookNow;2026-05-09;03-09-2026;07/09/2026;2;510,92;Confirmada;HTL-108;109;1;Standard;2;Interna;373,23;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Marcondes Nascimento Yoshida;396.286.338-99;M;1979-05-12;Goiânia;GO;marcondesyoshida@outlook.com;(16) 96094-2932;Prata;0,0;0,0
RSV-77990216;QRT-14866;HSP-632775;Site Próprio;2025-06-11;27/07/2025;28/07/2025;3;421,97;Check-out Realizado;HTL-606;510;5;Luxo;3;Avenida;357,89;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Oldair Gripp Nakashima;604.259.904-60;M;1986-10-05;Uberlândia;MG;oldairnakashima@icloud.com;(11) 96282-4961;Bronze;0,0;0,0
RSV-75866077;QRT-09674;HSP-087393;OTA ViajaMais;2026-02-13;08/05/2026;10.05.26;1;842,23;Check-out Realizado;HTL-356;109;1;Standard;2;Montanha;887,06;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordao;SP;serra;5;2020;8,7;Patrícia Quadros Silva;166.578.130-07;F;1987-05-28;Belo Horizonte;MG;patricia_silva@uol.com.br;(61) 99478-1939;Diamante;2,0;838,8
RSV-46006319;QRT-84007;HSP-378783;Balcão;2025-02-25;25/02/2025;04/03/2025;2;R$ 428,49;Check-out Realizado;HTL-105;303;3;Standard;2;Jardim;213,25;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Aldenira Ardito Marchetti;220.369.995-73;F;1974-01-09;Porto Alegre;RS;aldenira_marchetti@hotmail.com;(62) 96180-3931;Ouro;5,0;188,66
RSV-64357340;QRT-18824;HSP-181875;Central Telefônica;2025-09-23;2025-10-17;21-10-2025;3;769,81;Check-out Realizado;HTL-108;210;2;Luxo;3;Interna;536,8;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Iara Chierotti Menezes;238.416.497-00;F;1995-07-27;São Paulo;SP;iaramenezes@outlook.com;(16) 98598-5202;Diamante;2,0;189,57
RSV-26675181;QRT-24929;HSP-224668;OTA BookNow;2025-01-20;13/03/2025;16/03/2025;2;869,78;Check-out Realizado;HTL-878;302;3;Suíte Master;4;Mar;1004,41;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Josiane Ardila;778.425.108-49;F;1963-12-08;Londrina;PR;josiane.ardila@icloud.com;(62) 98238-8915;Prata;3,0;812,92
RSV-51545842;QRT-82431;HSP-462431;Agência de Turismo;2024-06-29;19.12.24;2024-12-22;2;243,00;Check-out Realizado;HTL-606;208;2;Luxo;3;Cidade;293,64;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Miguel Graf Bergmann;372.037.638-97;M;1987-05-21;Ribeirão Preto;SP;miguelbergmann@hotmail.com;(21) 97096-7075;Prata;2,0;908,98
RSV-39603296;QRT-11649;HSP-084428;OTA BookNow;2026-02-17;06/06/2026;09/06/2026;1;460,83;Check-out Realizado;HTL-105;209;2;Luxo;3;Mata;334,82;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Breno Bastos;201.654.235-79;M;1971-03-03;Curitiba;PR;breno_bastos@uol.com.br;(31) 99955-8156;Diamante;3,0;450,28
RSV-76469782;QRT-42714;HSP-084428;Telefone;2026-07-18;14/08/2026;18/08/2026;1;283,62;Confirmada;HTL-785;202;2;standard;2;Piscina;422,28;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Breno Bastos;201.654.235-79;M;1971-03-03;Curitiba;PR;breno_bastos@uol.com.br;(31) 99955-8156;Diamante;0,0;0,0
RSV-85105399;QRT-39746;HSP-221073;OTA ViajaMais;2025-01-07;29/03/2025;01/04/2025;2;159,48;Check-out Realizado;HTL-606;503;5;Standard;2;Cidade;206,92;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Aniete Seabra Bussolini;786.603.242-42;F;1953-07-27;Ribeirão Preto;SP;aniete.bussolini36@icloud.com;(62) 96720-1691;Bronze;2,0;104,65
RSV-20571313;QRT-87593;HSP-227799;Central Telefônica;2026-04-24;22/05/2026;27.05.26;1;407,11;Check-out Realizado;HTL-602;104;1;Standard;2;Jardim;444,71;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Vitório Yamada Zanini;284.033.399-68;M;1952-11-10;São Paulo;SP;vitorio_zanini@uol.com.br;(11) 97306-2196;Prata;5,0;1280,53
RSV-57764321;QRT-04283;HSP-563325;Central Telefônica;2025-10-11;02/11/2025;03/11/2025;2;212,99;Check-out Realizado;HTL-606;211;2;Superior;3;Cidade;320,41;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Joliane Oliveira Baglietto;289.709.268-87;F;1996-02-13;Brasília;DF;jolianebaglietto@gmail.com;(31) 98711-2479;Diamante;0,0;0,0
RSV-55479464;QRT-13238;HSP-163402;Site Próprio;2024-12-11;18-02-2025;19/02/2025;2;253,78;Check-out Realizado;HTL-606;103;1;Standard;2;Interna;244,48;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Dirce Assis Marchetti;212.712.151-10;F;1958-07-22;Uberlândia;MG;dircemarchetti@icloud.com;(11) 98485-7604;Ouro;0,0;0,0
RSV-18766677;QRT-47928;HSP-461328;Site Próprio;2025-05-29;15/07/2025;18/07/2025;3;3347,44;Check-out Realizado;HTL-356;305;3;Luxo;3;Jardim;1789,65;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Edson Barbosa;223.801.370-99;M;2001-04-12;Niterói;RJ;edson.barbosa73@icloud.com;(62) 99635-2490;Prata;10,0;2877,5
